Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Blazias,2021-03-12 22:59:22,00:00:02,,"Pokémon Journeys: The Series: Part 4: Sword and Shield, Slumbering Weald! (Episode 42)",,Chrome PC (Cadmium),00:00:15,Not latest view,US (United States)
Blazias,2021-03-12 22:41:52,00:17:26,Autoplayed: user action: None; ,Pokémon Journeys: The Series: Part 4: Pikachu Translation Check! (Episode 41),,Chrome PC (Cadmium),00:20:57,00:20:57,US (United States)
Blazias,2021-03-12 22:21:58,00:19:51,Autoplayed: user action: None; ,Pokémon Journeys: The Series: Part 4: A Crackling Raid Battle! (Episode 40),,Chrome PC (Cadmium),00:21:06,00:21:06,US (United States)
Blazias,2021-03-12 21:43:45,00:20:02,Autoplayed: user action: None; ,Pokémon Journeys: The Series: Part 4: Octo-Gridlock at the Gym! (Episode 39),,Chrome PC (Cadmium),00:21:06,00:21:06,US (United States)
Blazias,2021-03-12 21:23:42,00:20:02,,Pokémon Journeys: The Series: Part 4: Restore and Renew! (Episode 38),,Chrome PC (Cadmium),00:21:06,00:21:06,US (United States)
Blazias,2021-03-12 21:02:52,00:20:48,,Pokémon Journeys: The Series: Part 4: That New Old Gang of Mine! (Episode 37),,Chrome PC (Cadmium),00:21:33,00:21:33,US (United States)
Blazias,2021-03-10 18:46:58,00:29:40,,Wakfu: The Quest for the Six Eliatrope Dofus: Season 1: Book I : The Throne of Ice (Episode 1),,Chrome PC (Cadmium),00:29:44,00:29:44,US (United States)
Blazias,2021-03-09 22:57:35,00:00:03,,Wakfu: The Quest for the Six Eliatrope Dofus: Season 1: Book I : The Throne of Ice (Episode 1),,Chrome PC (Cadmium),00:00:03,Not latest view,US (United States)
Blazias,2021-03-09 22:05:35,00:24:22,Autoplayed: user action: None; ,Wakfu: Season 2: The Eliatropes (Episode 26),,Chrome PC (Cadmium),00:25:22,00:25:22,US (United States)
Blazias,2021-03-09 21:42:03,00:22:44,Autoplayed: user action: None; ,Wakfu: Season 2: The White Dimension (Episode 25),,Chrome PC (Cadmium),00:23:44,00:23:44,US (United States)
Blazias,2021-03-09 21:18:40,00:22:07,Autoplayed: user action: None; ,Wakfu: Season 2: Phaerys the Mighty (Episode 24),,Chrome PC (Cadmium),00:23:07,00:23:07,US (United States)
Blazias,2021-03-09 20:57:23,00:21:09,Autoplayed: user action: None; ,Wakfu: Season 2: The Crimson Claws (Episode 23),,Chrome PC (Cadmium),00:22:00,00:22:00,US (United States)
Blazias,2021-03-09 20:55:20,00:01:54,Autoplayed: user action: None; ,Wakfu: Season 2: The Silence of the Rings (Episode 22),,Chrome PC (Cadmium),00:22:28,00:22:28,US (United States)
Blazias,2021-03-09 20:43:16,00:11:54,Autoplayed: user action: None; ,Wakfu: Season 2: Bellaphone Island (Episode 21),,Chrome PC (Cadmium),00:22:24,00:22:24,US (United States)
Blazias,2021-03-09 20:21:54,00:21:12,Autoplayed: user action: None; ,Wakfu: Season 2: The Zinit (Episode 20),,Chrome PC (Cadmium),00:22:13,00:22:13,US (United States)
Blazias,2021-03-09 20:00:28,00:21:20,Autoplayed: user action: None; ,Wakfu: Season 2: A Fistful of Kamas (Episode 19),,Chrome PC (Cadmium),00:22:20,00:22:20,US (United States)
Blazias,2021-03-09 19:39:03,00:21:19,Autoplayed: user action: None; ,Wakfu: Season 2: Cleome (Episode 18),,Chrome PC (Cadmium),00:22:19,00:22:19,US (United States)
Blazias,2021-03-09 18:56:02,00:20:31,Autoplayed: user action: None; ,Wakfu: Season 2: The Council of Twelve (Episode 17),,Chrome PC (Cadmium),00:22:32,00:22:32,US (United States)
Blazias,2021-03-09 18:30:09,00:22:31,,Wakfu: Season 2: The Cursed Fountain (Episode 16),,Chrome PC (Cadmium),00:22:31,00:22:31,US (United States)
Blazias,2021-03-09 02:07:22,00:00:03,Autoplayed: user action: None; ,Wakfu: Season 2: The Cursed Fountain (Episode 16),,Chrome PC (Cadmium),00:01:03,Not latest view,US (United States)
Blazias,2021-03-09 01:45:11,00:21:59,,Wakfu: Season 2: Wabbit Island (Episode 15),,Chrome PC (Cadmium),00:22:33,00:22:33,US (United States)
Blazias,2021-03-09 01:01:56,00:00:04,,Wakfu: Season 2: Wabbit Island (Episode 15),,Chrome PC (Cadmium),00:01:04,Not latest view,US (United States)
Blazias,2021-03-09 00:40:19,00:21:31,,Wakfu: Season 2: The Voice Thief (Episode 14),,Chrome PC (Cadmium),00:22:31,00:22:31,US (United States)
Blazias,2021-03-09 00:15:13,00:21:04,Autoplayed: user action: None; ,Wakfu: Season 2: The Night of the Thirsters (Episode 13),,Chrome PC (Cadmium),00:22:04,00:22:04,US (United States)
Blazias,2021-03-08 23:53:56,00:21:11,Autoplayed: user action: None; ,Wakfu: Season 2: The Emporg (Episode 12),,Chrome PC (Cadmium),00:22:12,00:22:12,US (United States)
Blazias,2021-03-08 23:15:28,00:20:15,Autoplayed: user action: None; ,Wakfu: Season 2: The Masked Gobbowler (Episode 11),,Chrome PC (Cadmium),00:22:25,00:22:25,US (United States)
Blazias,2021-03-08 22:49:46,00:20:36,,Wakfu: Season 2: Kriss Krass (Episode 10),,Chrome PC (Cadmium),00:22:29,00:22:29,US (United States)
Blazias,2021-03-08 20:17:48,00:01:03,Autoplayed: user action: None; ,Wakfu: Season 2: Kriss Krass (Episode 10),,Chrome PC (Cadmium),00:02:03,Not latest view,US (United States)
Blazias,2021-03-08 19:56:30,00:21:12,Autoplayed: user action: None; ,Wakfu: Season 2: The World of Rushu (Episode 9),,Chrome PC (Cadmium),00:22:12,00:22:12,US (United States)
Blazias,2021-03-08 18:53:50,00:20:54,,Wakfu: Season 2: Justice Knight (Episode 8),,Chrome PC (Cadmium),00:21:54,00:21:54,US (United States)
Blazias,2021-03-08 18:51:26,00:02:17,,Wakfu: Season 2: Ambush (Episode 7),,Chrome PC (Cadmium),00:22:10,00:22:10,US (United States)
Blazias,2021-03-08 15:25:47,00:00:47,,Wakfu: Season 2: Ambush (Episode 7),,Chrome PC (Cadmium),00:19:53,Not latest view,US (United States)
Blazias,2021-03-08 14:46:02,00:00:01,,Wakfu: Season 2: Ambush (Episode 7),,Chrome PC (Cadmium),00:19:06,Not latest view,US (United States)
Blazias,2021-03-07 21:49:11,00:18:05,Autoplayed: user action: None; ,Wakfu: Season 2: Ambush (Episode 7),,Chrome PC (Cadmium),00:19:05,Not latest view,US (United States)
Blazias,2021-03-07 21:14:59,00:21:37,Autoplayed: user action: Unspecified; ,Wakfu: Season 2: Qilby (Episode 6),,Chrome PC (Cadmium),00:22:20,00:22:20,US (United States)
Blazias,2021-03-07 21:11:52,00:02:58,,Wakfu: Season 2: The Dragon Pig (Episode 5),,Chrome PC (Cadmium),00:22:36,00:22:36,US (United States)
Blazias,2021-03-07 20:09:36,00:18:37,Autoplayed: user action: Unspecified; ,Wakfu: Season 2: The Dragon Pig (Episode 5),,Chrome PC (Cadmium),00:19:38,Not latest view,US (United States)
Blazias,2021-03-07 20:03:06,00:06:25,,Wakfu: Season 2: The Return of Percedal (Episode 4),,Chrome PC (Cadmium),00:21:59,00:21:59,US (United States)
Blazias,2021-03-07 14:21:40,00:16:26,,Wakfu: Season 2: The Return of Percedal (Episode 4),,Chrome PC (Cadmium),00:15:34,Not latest view,US (United States)
Blazias,2021-03-07 03:51:07,00:00:05,Autoplayed: user action: None; ,Wakfu: Season 2: The Return of Percedal (Episode 4),,Chrome PC (Cadmium),00:01:05,Not latest view,US (United States)
Blazias,2021-03-07 03:26:31,00:21:18,Autoplayed: user action: None; ,Wakfu: Season 2: Remington Smisse (Episode 3),,Chrome PC (Cadmium),00:22:18,00:22:18,US (United States)
Blazias,2021-03-07 03:05:15,00:21:10,,Wakfu: Season 2: Rubilaxia (Episode 2),,Chrome PC (Cadmium),00:22:10,00:22:10,US (United States)
Blazias,2021-03-07 02:35:05,00:21:05,Autoplayed: user action: None; ,Wakfu: Season 2: Monsters and Chimeras (Episode 1),,Chrome PC (Cadmium),00:22:05,00:22:05,US (United States)
Blazias,2021-03-07 02:34:41,00:00:19,,Wakfu: Season 1: Mount Zinit (Episode 26),,Chrome PC (Cadmium),00:22:35,00:22:35,US (United States)
Blazias,2021-03-07 02:10:32,00:22:48,,Wakfu: Season 1: Mount Zinit (Episode 26),,Chrome PC (Cadmium),00:22:35,Not latest view,US (United States)
Blazias,2021-03-07 01:20:38,00:00:27,Autoplayed: user action: None; ,Wakfu: Season 1: Mount Zinit (Episode 26),,Chrome PC (Cadmium),00:01:35,Not latest view,US (United States)
Blazias,2021-03-07 00:54:17,00:21:47,Autoplayed: user action: None; ,Wakfu: Season 1: I Am  A Legend (Episode 25),,Chrome PC (Cadmium),00:22:25,00:22:25,US (United States)
Blazias,2021-03-06 23:54:30,00:21:28,Autoplayed: user action: None; ,Wakfu: Season 1: Reunion (Episode 24),,Chrome PC (Cadmium),00:22:28,00:22:28,US (United States)
Blazias,2021-03-06 23:40:31,00:13:54,,Wakfu: Season 1: The Quest for the Dofus (Episode 23),,Chrome PC (Cadmium),00:21:57,00:21:57,US (United States)
Blazias,2021-03-06 22:54:28,00:07:13,Autoplayed: user action: None; ,Wakfu: Season 1: The Quest for the Dofus (Episode 23),,Chrome PC (Cadmium),00:08:22,Not latest view,US (United States)
Blazias,2021-03-06 22:34:02,00:20:25,Autoplayed: user action: None; ,Wakfu: Season 1: Rubilax (Episode 22),,Chrome PC (Cadmium),00:22:16,00:22:16,US (United States)
Blazias,2021-03-06 22:12:58,00:21:02,Autoplayed: user action: None; ,Wakfu: Season 1: Igol (Episode 21),,Chrome PC (Cadmium),00:22:10,00:22:10,US (United States)
Blazias,2021-03-06 21:52:39,00:20:12,Autoplayed: user action: None; ,Wakfu: Season 1: The Tree of Life (Episode 20),,Chrome PC (Cadmium),00:22:16,00:22:16,US (United States)
Blazias,2021-03-06 21:43:31,00:08:23,Autoplayed: user action: None; ,Wakfu: Season 1: The Sadida Kingdom (Episode 19),,Chrome PC (Cadmium),00:22:15,00:22:15,US (United States)
Blazias,2021-03-06 21:22:19,00:21:11,,Wakfu: Season 1: The Brotherhood of the Tofu (Episode 18),,Chrome PC (Cadmium),00:22:20,00:22:20,US (United States)
Blazias,2021-03-06 16:29:15,00:21:29,Autoplayed: user action: None; ,Wakfu: Season 1: Grougaloragran the Eternal (Episode 17),,Chrome PC (Cadmium),00:22:38,00:22:38,US (United States)
Blazias,2021-03-06 16:05:06,00:20:49,Autoplayed: user action: None; ,Wakfu: Season 1: The Eliacube (Episode 16),,Chrome PC (Cadmium),00:21:56,00:21:56,US (United States)
Blazias,2021-03-06 15:40:07,00:20:49,,Wakfu: Season 1: Adamai (Episode 15),,Chrome PC (Cadmium),00:21:57,00:21:57,US (United States)
Blazias,2021-03-05 23:52:05,00:00:01,,Wakfu: Season 1: Adamai (Episode 15),,Chrome PC (Cadmium),00:00:00,Not latest view,US (United States)
Blazias,2021-03-05 19:02:10,00:00:01,,Wakfu: Season 1: Adamai (Episode 15),,Chrome PC (Cadmium),00:01:07,Not latest view,US (United States)
Blazias,2021-03-05 18:39:20,00:21:32,Autoplayed: user action: None; ,Wakfu: Season 1: Moon Island (Episode 14),,Chrome PC (Cadmium),00:22:31,00:22:31,US (United States)
Blazias,2021-03-05 18:17:50,00:21:28,Autoplayed: user action: None; ,Wakfu: Season 1: Calm Blue Sea (Episode 13),,Chrome PC (Cadmium),00:22:35,00:22:35,US (United States)
Blazias,2021-03-05 17:56:30,00:21:19,Autoplayed: user action: None; ,Wakfu: Season 1: The Gobbowl Inferno - Part 3 (Episode 12),,Chrome PC (Cadmium),00:22:27,00:22:27,US (United States)
Blazias,2021-03-05 17:12:17,00:21:18,Autoplayed: user action: None; ,Wakfu: Season 1: The Gobbowl Inferno - Part 2 (Episode 11),,Chrome PC (Cadmium),00:22:24,00:22:24,US (United States)
Blazias,2021-03-05 16:51:06,00:21:10,Autoplayed: user action: None; ,Wakfu: Season 1: The Gobbowl Inferno - Part 1 (Episode 10),,Chrome PC (Cadmium),00:22:17,00:22:17,US (United States)
Blazias,2021-03-05 16:29:46,00:21:14,Autoplayed: user action: None; ,Wakfu: Season 1: Ruel's Bag (Episode 9),,Chrome PC (Cadmium),00:22:20,00:22:20,US (United States)
Blazias,2021-03-05 16:07:02,00:22:36,,Wakfu: Season 1: Xav the Baker (Episode 8),,Chrome PC (Cadmium),00:22:34,00:22:34,US (United States)
Blazias,2021-03-05 15:45:52,00:21:09,Autoplayed: user action: None; ,Wakfu: Season 1: Poisonous Beauty (Episode 7),,Chrome PC (Cadmium),00:22:15,00:22:15,US (United States)
Blazias,2021-03-05 15:21:32,00:19:01,,Wakfu: Season 1: Vampyro (Episode 6),,Chrome PC (Cadmium),00:22:22,00:22:22,US (United States)
Blazias,2021-03-05 01:11:04,00:02:15,Autoplayed: user action: None; ,Wakfu: Season 1: Vampyro (Episode 6),,Chrome PC (Cadmium),00:03:21,Not latest view,US (United States)
Blazias,2021-03-05 00:50:14,00:20:49,Autoplayed: user action: None; ,Wakfu: Season 1: The Magnificent Five (Episode 5),,Chrome PC (Cadmium),00:21:58,00:21:58,US (United States)
Blazias,2021-03-05 00:35:01,00:15:07,Autoplayed: user action: None; ,Wakfu: Season 1: The Ugly Pageant (Episode 4),,Chrome PC (Cadmium),00:22:13,00:22:13,US (United States)
Blazias,2021-03-04 23:43:32,00:21:16,Autoplayed: user action: None; ,Wakfu: Season 1: The Black Crow (Episode 3),,Chrome PC (Cadmium),00:22:22,00:22:22,US (United States)
Blazias,2021-03-04 23:21:34,00:21:48,Autoplayed: user action: None; ,Wakfu: Season 1: Yugo the Eliatrope (Episode 2),,Chrome PC (Cadmium),00:22:24,00:22:24,US (United States)
Blazias,2021-03-04 22:57:49,00:22:38,,Wakfu: Season 1: The Child from the Mist (Episode 1),,Chrome PC (Cadmium),00:22:38,00:22:38,US (United States)
Blazias,2021-02-21 22:01:31,00:00:15,,The Devil Is a Part-Timer!: Season 1: The Devil Arrives in Sasazuka (Episode 1),,Chrome PC (Cadmium),00:00:23,00:00:23,US (United States)
Blazias,2021-02-21 21:50:27,00:00:05,Autoplayed: user action: None; ,Cells at Work!: Cells At Work!: Cedar Pollen Allergy (Episode 5),,Chrome PC (Cadmium),00:00:33,00:00:33,US (United States)
Blazias,2021-02-21 21:30:15,00:20:11,,Cells at Work!: Cells At Work!: Food Poisoning (Episode 4),,Chrome PC (Cadmium),00:22:03,00:22:03,US (United States)
Blazias,2021-02-21 21:09:17,00:20:57,Autoplayed: user action: None; ,Cells at Work!: Cells At Work!: Influenza (Episode 3),,Chrome PC (Cadmium),00:22:42,00:22:42,US (United States)
Blazias,2021-02-21 20:35:07,00:20:27,,Cells at Work!: Cells At Work!: Scrape Wound (Episode 2),,Chrome PC (Cadmium),00:22:01,00:22:01,US (United States)
Blazias,2021-02-21 19:52:34,00:23:45,Autoplayed: user action: None; ,No Game No Life: Season 1: Episode 12,,Chrome PC (Cadmium),00:23:46,Not latest view,US (United States)
Blazias,2021-02-21 18:56:11,00:22:17,Autoplayed: user action: Unspecified; ,No Game No Life: Season 1: Episode 11,,Chrome PC (Cadmium),00:22:18,Not latest view,US (United States)
Blazias,2021-02-21 18:39:04,00:17:05,,No Game No Life: Season 1: Episode 10,,Chrome PC (Cadmium),00:22:18,Not latest view,US (United States)
Blazias,2021-02-21 17:44:27,00:05:12,Autoplayed: user action: None; ,No Game No Life: Season 1: Episode 10,,Chrome PC (Cadmium),00:05:12,Not latest view,US (United States)
Blazias,2021-02-21 17:22:09,00:22:17,Autoplayed: user action: None; ,No Game No Life: Season 1: Episode 9,,Chrome PC (Cadmium),00:22:18,Not latest view,US (United States)
Blazias,2021-02-21 16:42:31,00:23:41,Autoplayed: user action: None; ,No Game No Life: Season 1: Episode 8,,Chrome PC (Cadmium),00:23:42,Not latest view,US (United States)
Blazias,2021-02-21 16:16:51,00:22:18,Autoplayed: user action: None; ,No Game No Life: Season 1: Episode 7,,Chrome PC (Cadmium),00:22:19,Not latest view,US (United States)
Blazias,2021-02-21 15:54:32,00:22:18,Autoplayed: user action: None; ,No Game No Life: Season 1: Episode 6,,Chrome PC (Cadmium),00:22:19,Not latest view,US (United States)
Blazias,2021-02-21 15:16:55,00:22:21,,No Game No Life: Season 1: Episode 5,,Chrome PC (Cadmium),00:23:42,Not latest view,US (United States)
Blazias,2021-02-21 02:35:46,00:00:05,Autoplayed: user action: None; ,No Game No Life: Season 1: Episode 5,,Chrome PC (Cadmium),00:00:06,Not latest view,US (United States)
Blazias,2021-02-21 02:12:18,00:23:21,Autoplayed: user action: None; ,No Game No Life: Season 1: Episode 4,,Chrome PC (Cadmium),00:23:42,Not latest view,US (United States)
Blazias,2021-02-21 01:28:17,00:15:01,,No Game No Life: Season 1: Episode 3,,Chrome PC (Cadmium),00:22:19,Not latest view,US (United States)
Blazias,2021-02-20 22:47:30,00:00:02,,No Game No Life: Season 1: Episode 3,,Chrome PC (Cadmium),00:07:18,Not latest view,US (United States)
Blazias,2021-02-20 21:08:56,00:07:30,Autoplayed: user action: None; ,No Game No Life: Season 1: Episode 3,,Chrome PC (Cadmium),00:07:31,Not latest view,US (United States)
Blazias,2021-02-20 20:46:34,00:22:21,Autoplayed: user action: None; ,No Game No Life: Season 1: Episode 2,,Chrome PC (Cadmium),00:22:22,Not latest view,US (United States)
Blazias,2021-02-20 20:22:43,00:23:45,,No Game No Life: Season 1: Episode 1,,Chrome PC (Cadmium),00:23:41,Not latest view,US (United States)
Blazias,2021-02-20 20:19:12,00:00:08,,The Devil Is a Part-Timer!: Season 1: The Devil Arrives in Sasazuka (Episode 1),,Chrome PC (Cadmium),00:00:08,Not latest view,US (United States)
Blazias,2021-02-20 20:18:07,00:00:07,Autoplayed: user action: None; ,Cells at Work!: Cells At Work!: Scrape Wound (Episode 2),,Chrome PC (Cadmium),00:00:35,Not latest view,US (United States)
Blazias,2021-02-20 19:55:47,00:22:16,,Cells at Work!: Cells At Work!: Pneumococcus (Episode 1),,Chrome PC (Cadmium),00:22:08,00:22:08,US (United States)
Blazias,2020-12-05 12:31:23,00:19:53,,Pokémon Journeys: The Series: Part 3: Making Battles in the Sand! (Episode 36),,Apple iPhone XR,00:21:03,00:21:03,US (United States)
Blazias,2020-12-05 12:00:22,00:19:38,,Pokémon Journeys: The Series: Part 3: Gotta Catch a What?! (Episode 35),,Apple iPhone XR,00:21:02,00:21:02,US (United States)
Blazias,2020-12-05 04:52:26,00:00:07,,Pokémon Journeys: The Series: Part 3: Gotta Catch a What?! (Episode 35),,Apple iPhone XR,00:00:38,Not latest view,US (United States)
Blazias,2020-12-05 04:32:37,00:19:47,,Pokémon Journeys: The Series: Part 3: Solitary and Menacing! (Episode 34),,Apple iPhone XR,00:21:05,00:21:05,US (United States)
Blazias,2020-12-05 04:14:44,00:16:47,,"Pokémon Journeys: The Series: Part 3: Trade, Borrow, and Steal! (Episode 33)",,Apple iPhone XR,00:21:05,00:21:05,US (United States)
Blazias,2020-12-05 03:51:57,00:19:53,,Pokémon Journeys: The Series: Part 3: Time After Time! (Episode 32),,Apple iPhone XR,00:21:34,00:21:34,US (United States)
Blazias,2020-12-05 03:33:23,00:16:41,,Pokémon Journeys: The Series: Part 3: The Cuteness Quotient! (Episode 31),,Apple iPhone XR,00:21:05,00:21:05,US (United States)
Blazias,2020-12-05 03:16:43,00:02:49,,Pokémon Journeys: The Series: Part 3: The Cuteness Quotient! (Episode 31),,Apple iPhone XR,00:03:54,Not latest view,US (United States)
Blazias,2020-12-05 02:40:39,00:19:47,,"Pokémon Journeys: The Series: Part 3: Betrayed, Bothered, and Beleaguered! (Episode 30)",,Apple iPhone XR,00:21:05,00:21:05,US (United States)
Blazias,2020-12-05 01:55:22,00:19:47,,Pokémon Journeys: The Series: Part 3: There's a New Kid in Town! (Episode 29),,Apple iPhone XR,00:21:05,00:21:05,US (United States)
Blazias,2020-12-05 01:52:15,00:02:42,,Pokémon Journeys: The Series: Part 3: Sobbing Sobble! (Episode 28),,Apple iPhone XR,00:21:06,00:21:06,US (United States)
Blazias,2020-12-05 01:19:01,00:05:08,,Pokémon Journeys: The Series: Part 3: Sobbing Sobble! (Episode 28),,Apple iPhone XR,00:18:24,Not latest view,US (United States)
Blazias,2020-12-04 23:41:34,00:12:43,,Pokémon Journeys: The Series: Part 3: Sobbing Sobble! (Episode 28),,Apple iPhone XR,00:12:56,Not latest view,US (United States)
Blazias,2020-12-04 23:11:35,00:20:40,,Pokémon Journeys: The Series: Part 3: Toughing It Out! (Episode 27),,Apple iPhone XR,00:21:02,00:21:02,US (United States)
Blazias,2020-12-04 23:00:08,00:04:09,,"Pokémon Journeys: The Series: Part 3: Splash, Dash, and Smash for the Crown! (Episode 26)",,Apple iPhone XR,00:21:01,00:21:01,US (United States)
Blazias,2020-12-04 21:37:28,00:16:01,,"Pokémon Journeys: The Series: Part 3: Splash, Dash, and Smash for the Crown! (Episode 26)",,Apple iPhone XR,00:17:01,Not latest view,US (United States)
Blazias,2020-12-04 20:45:29,00:21:09,,Pokémon Journeys: The Series: Part 3: A Festival Reunion! (Episode 25),,Apple iPhone XR,00:21:06,00:21:06,US (United States)
Blazias,2020-10-28 14:21:52,00:23:45,,No Game No Life: Season 1: Episode 12,,Apple iPhone XR,00:23:45,Not latest view,US (United States)
